,NH4_Loss(gN/day/m2)_Delineated_Average,Year,Step,DON_Loss(gN/day/m2)_Delineated_Average,Runoff_All(mm/day)_Delineated_Average,NO3_Loss(gN/day/m2)_Delineated_Average,DOC_Loss(gC/day/m2)_Delineated_Average,DOC_mg/L,Sfc_Water_Temp_C,CO2
162,7.79947242790513e-07,1998,162,1.6581705494900234e-05,0.5140479207038879,1.3780605456759074e-07,0.0005903678829781711,0.001686765379937632,12.9125,0.000421691344984408
163,1.2637532336157165e-06,1998,163,4.556076964945533e-05,0.5354769825935364,4.19754627500879e-07,0.0016110679134726524,0.004603051181350436,12.387501,0.001150762795337609
164,1.7565495227245263e-06,1998,164,7.440613262588158e-05,0.3802645802497864,6.998687354098365e-07,0.0026296032592654233,0.0075131521693297815,12.6875,0.0018782880423324454
165,1.6000826690287797e-06,1998,165,6.487018981715664e-05,0.2971850037574768,6.088692430239462e-07,0.0022964586969465017,0.006561310562704291,15.8375,0.0016403276406760728
166,1.3388163324634659e-06,1998,166,4.9867230700328946e-05,0.2407480478286743,4.685466876708233e-07,0.0017703594639897344,0.005058169897113527,18.7625,0.0012645424742783818
167,1.1403210464777658e-06,1998,167,3.8647474866593257e-05,0.21126459538936612,3.632564471445221e-07,0.0013761157169938087,0.003931759191410883,18.162498,0.0009829397978527207
168,1.006948536996788e-06,1998,168,3.133609061478637e-05,0.19184072315692904,2.951595092781645e-07,0.0011193619575351477,0.0031981770215289934,18.912498,0.0007995442553822483
169,9.067153428077291e-07,1998,169,2.6024950784631077e-05,0.17758071422576904,2.4602456960565183e-07,0.000932844472117722,0.002665269920336349,19.662498,0.0006663174800840872
170,8.295538123093138e-07,1998,170,2.2038706447347067e-05,0.16669949889183044,2.0881728346466844e-07,0.0007926894468255341,0.0022648269909300977,19.7375,0.0005662067477325244
171,7.703530968683481e-07,1998,171,1.902701660583261e-05,0.1582106053829193,1.7991716561027715e-07,0.0006866380572319031,0.0019618230206625803,19.4375,0.0004904557551656451
172,7.227303626677893e-07,1998,172,1.666377102083061e-05,0.15123727917671204,1.5684628351664287e-07,0.0006034055841155349,0.001724015954615814,20.1125,0.0004310039886539535
173,6.854630214547798e-07,1998,173,1.4786292013013735e-05,0.14546680450439453,1.3731553849538614e-07,0.0005370110156945884,0.0015343171876988243,18.6125,0.00038357929692470606
174,6.545296287185921e-07,1998,174,1.328824964730302e-05,0.1404748558998108,1.2157889273112232e-07,0.00048414416960440576,0.001383269056012588,20.1125,0.000345817264003147
175,6.259508040784567e-07,1998,175,1.196085213450715e-05,0.13766705989837644,1.0798741101325504e-07,0.00043728903983719647,0.0012493972566777042,21.6125,0.00031234931416942606
176,6.178000830914243e-07,1998,176,1.1921488294319714e-05,0.19922316074371335,1.0935445260429333e-07,0.0004368542286101729,0.0012481549388862084,20.1125,0.0003120387347215521
177,6.295219350249681e-07,1998,177,1.3385942111199256e-05,0.16628168523311615,1.2574349739225e-07,0.0004911072901450098,0.0014031636861285995,18.6875,0.00035079092153214987
178,6.185511551848322e-07,1998,178,1.31956448967685e-05,0.1375371515750885,1.2400791149502766e-07,0.00048525305464863777,0.001386437298996108,19.7375,0.000346609324749027
179,5.957508619758299e-07,1998,179,1.2051571502524895e-05,0.13012422621250153,1.1164841140498538e-07,0.0004444199439603835,0.0012697712684582385,20.037498,0.00031744281711455964
180,5.744618647440802e-07,1998,180,1.0949655006697867e-05,0.1241682395339012,9.918687737808797e-08,0.0004048657428938896,0.0011567592654111133,19.662498,0.0002891898163527783
181,5.550788841901522e-07,1998,181,9.971550753107294e-06,0.12087096273899077,8.804768469872215e-08,0.0003697154752444476,0.0010563299292698503,20.412498,0.00026408248231746256
182,5.399980977927044e-07,1998,182,9.310422683483921e-06,0.13104958832263947,8.075826229969607e-08,0.0003461114247329533,0.0009888897849512953,20.787498,0.00024722244623782383
183,5.278939738673216e-07,1998,183,8.931081538321449e-06,0.12052548676729202,7.633799725681456e-08,0.0003328419115860015,0.0009509768902457187,21.162498,0.00023774422256142967
184,5.438130870061286e-07,1998,184,1.0666544767445883e-05,0.2921729981899261,9.802018041682461e-08,0.0003981193585786969,0.0011374838816534199,19.4375,0.00028437097041335497
185,6.103645091570797e-07,1998,185,1.6823674741317518e-05,0.18537858128547668,1.659583830360134e-07,0.0006284317933022977,0.0017955194094351364,17.1125,0.0004488798523587841
186,6.219241868166137e-07,1998,186,1.8312928659725006e-05,0.15551400184631348,1.8554455039065945e-07,0.0006855732062831521,0.001958780589380435,19.287498,0.0004896951473451087
187,6.30009537871956e-07,1998,187,1.914521817525383e-05,0.1860739588737488,1.9681931462400826e-07,0.0007179832900874318,0.0020513808288212337,16.8125,0.0005128452072053084
188,6.599495918635512e-07,1998,188,2.16391035792185e-05,0.1837758421897888,2.246852091047913e-07,0.0008128367480821908,0.0023223907088062595,16.4375,0.0005805976772015649
189,6.586966492250211e-07,1998,189,2.1746081984019838e-05,0.13401195406913755,2.2460146453795462e-07,0.000818495056591928,0.002338557304548366,17.9375,0.0005846393261370915
190,6.322900958366517e-07,1998,190,1.9828312360914424e-05,0.15236414968967438,2.0371119546780392e-07,0.0007480606436729431,0.0021373161247798377,19.287498,0.0005343290311949594
191,6.227033964023576e-07,1998,191,1.9414514099480584e-05,0.14820437133312225,1.9953145624640453e-07,0.0007341518648900093,0.002097576756828598,19.287498,0.0005243941892071495
192,6.032400392541604e-07,1998,192,1.8343671399634328e-05,0.12728334963321686,1.876827155911087e-07,0.0006953002884984016,0.0019865722528525764,19.587502,0.0004966430632131441
193,5.668998142027705e-07,1998,193,1.611345032870304e-05,0.11188723891973497,1.6365666510864685e-07,0.0006124952342361213,0.0017499863835317752,21.912498,0.0004374965958829438
194,5.28278121691983e-07,1998,194,1.3711930478166325e-05,0.10563505440950394,1.3774871376881492e-07,0.0005226951907388866,0.0014934148306825332,22.587502,0.0003733537076706333
195,4.981225174560677e-07,1998,195,1.1861469829455016e-05,0.10055271536111833,1.1695781410026028e-07,0.0004532854363787919,0.0012951012467965484,21.462502,0.0003237753116991371
196,4.740636541100685e-07,1998,196,1.0440808182465844e-05,0.09591228514909744,1.0053848598090553e-07,0.00039999157888814807,0.001142833082537566,21.9875,0.0002857082706343915
197,4.530044463990634e-07,1998,197,9.234345270670019e-06,0.09271357953548433,8.659587535930767e-08,0.0003546786610968411,0.0010133676031338318,23.037498,0.00025334190078345794
198,4.360005618764261e-07,1998,198,8.281398550025187e-06,0.09168177843093872,7.538289992226055e-08,0.00031880635651759803,0.0009108753043359945,22.212502,0.00022771882608399861
199,4.242274087573605e-07,1998,199,7.76129490986932e-06,0.10053546726703644,6.947304598270421e-08,0.0002995316463056952,0.0008558047037305577,22.8125,0.00021395117593263943
200,4.749158506456297e-07,1998,200,1.3332155504031109e-05,0.4712045192718506,1.4036693585239846e-07,0.0005171548691578209,0.001477585340450917,21.087502,0.00036939633511272926
201,6.728253651999694e-07,1998,201,3.544700302882121e-05,0.1948676705360413,4.134552682444337e-07,0.0013818166917189956,0.003948047690625702,20.2625,0.0009870119226564255
202,6.650513455497276e-07,1998,202,3.564997678040527e-05,0.18752963840961456,4.3193017518206034e-07,0.0013934249291196465,0.0039812140831989905,20.787498,0.0009953035207997476
203,6.264507987907564e-07,1998,203,3.2534018828300766e-05,0.14437471330165866,3.9995677525439527e-07,0.0012749332236126065,0.003642666353178876,21.3125,0.000910666588294719
204,5.666586844199628e-07,1998,204,2.642058643687051e-05,0.11877672374248505,3.2117708315126947e-07,0.0010373388649895787,0.0029638253285416537,19.587502,0.0007409563321354134
205,5.197358632358373e-07,1998,205,2.149301508325152e-05,0.10616602748632432,2.550002022871922e-07,0.0008454316412098706,0.0024155189748853445,19.662498,0.0006038797437213361
206,4.822880441679446e-07,1998,206,1.7774729712982662e-05,0.09680579602718352,2.0507280851234102e-07,0.0007006658706814051,0.0020019024876611574,21.162498,0.0005004756219152893
207,4.713383248144965e-07,1998,207,1.6867359590833075e-05,0.14468128979206085,1.9472504675377425e-07,0.0006667021079920232,0.0019048631656914952,21.6875,0.0004762157914228738
208,4.951516530127265e-07,1998,208,1.989807242352981e-05,0.15489816665649414,2.336778663902805e-07,0.0007890989072620869,0.0022545683064631055,20.712502,0.0005636420766157764
209,5.050623030911083e-07,1998,209,2.1633566575474106e-05,0.12413930892944335,2.5567970851625427e-07,0.0008605173206888138,0.0024586209162537538,21.0125,0.0006146552290634384
210,5.275805960991421e-07,1998,210,2.4346854843315672e-05,0.20552249252796173,2.943776280517341e-07,0.0009713901672512293,0.0027754004778606555,20.6375,0.0006938501194651639
211,5.620298679787085e-07,1998,211,2.8940135962329805e-05,0.13260172307491302,3.524230862694822e-07,0.001158186118118465,0.0033091031946241856,20.412498,0.0008272757986560464
212,5.869048891327111e-07,1998,212,3.178350380039774e-05,0.2391590476036072,3.9423704834007367e-07,0.001275602146051824,0.003644577560148069,20.712502,0.0009111443900370172
213,7.237665613502031e-07,1998,213,4.736480332212522e-05,0.2840085029602051,5.992835667711915e-07,0.0019073315197601914,0.005449518627886262,20.412498,0.0013623796569715654
214,7.559925165878667e-07,1998,214,5.215245982981287e-05,0.1828283816576004,6.598393156309611e-07,0.0021051729563623667,0.006014779875321048,20.1125,0.001503694968830262
215,6.969489732000511e-07,1998,215,4.530027217697352e-05,0.21210220456123352,5.692340891982894e-07,0.001831724657677114,0.005233499021934612,19.3625,0.001308374755483653
216,6.853742320345191e-07,1998,216,4.389034802443348e-05,0.1732434779405594,5.445424449135317e-07,0.0017780462512746453,0.005080132146498987,18.912498,0.0012700330366247467
217,6.369263019223581e-07,1998,217,3.8386755477404215e-05,0.1546434462070465,4.688903629812558e-07,0.0015578563325107098,0.004451018092887743,19.4375,0.0011127545232219357
218,5.821607373945881e-07,1998,218,3.264172119088471e-05,0.12616102397441864,3.921963127595518e-07,0.001327274716459215,0.003792213475597757,20.412498,0.0009480533688994392
219,6.459898713728761e-07,1998,219,3.880189979099669e-05,0.32204681634902954,4.715613215466874e-07,0.0015821978449821472,0.0045205652713775635,20.1875,0.0011301413178443909
220,9.330602210866344e-07,1998,220,6.931177631486207e-05,0.3631866574287415,8.505923574375629e-07,0.002835663734003901,0.00810189638286829,19.8875,0.0020254740957170725
221,9.40542747684958e-07,1998,221,7.142272806959227e-05,0.21362681686878204,8.703609069016237e-07,0.002926935674622655,0.008362673356064729,19.0625,0.0020906683390161823
222,7.209808927655105e-07,1998,222,4.8471280024386936e-05,0.15410518646240234,5.8341208841739e-07,0.001988824922591448,0.0056823569216898516,20.412498,0.0014205892304224629
223,6.262207534746267e-07,1998,223,3.836498945020139e-05,0.1574522703886032,4.578025993851042e-07,0.0015767829027026892,0.004505094007721969,20.337502,0.0011262735019304923
224,5.734762567044527e-07,1998,224,3.296306385891512e-05,0.11504775285720825,3.86682273756378e-07,0.0013570213923230767,0.003877203978065934,19.3625,0.0009693009945164835
225,5.097423354527564e-07,1998,225,2.618367761897389e-05,0.09850457310676576,2.995716101850121e-07,0.0010793618857860565,0.003083891102245876,19.1375,0.000770972775561469
226,4.7344803988380596e-07,1998,226,2.2227479348657653e-05,0.1006319671869278,2.4814775656523125e-07,0.0009176066378131508,0.0026217332508947167,18.912498,0.0006554333127236792
227,4.691023889336065e-07,1998,227,2.16343341890024e-05,0.12352542579174043,2.3893994693935383e-07,0.0008950330084189774,0.002557237166911364,19.5125,0.000639309291727841
228,4.750983464418822e-07,1998,228,2.2273474314715713e-05,0.105769582092762,2.4303298573613574e-07,0.0009235184988938273,0.0026386242825537924,18.837502,0.0006596560706384481
229,4.485166016365838e-07,1998,229,1.9984190657851286e-05,0.08176755905151367,2.146872333241845e-07,0.0008303116192109883,0.0023723189120313953,21.0125,0.0005930797280078488
230,4.508161737248884e-07,1998,230,2.0224932086421177e-05,0.15494820475578308,2.198128754571371e-07,0.0008424518164247273,0.0024070051897849354,20.412498,0.0006017512974462339
231,4.818401180273213e-07,1998,231,2.372579001530539e-05,0.09968434274196623,2.5722269469952147e-07,0.000990976463072002,0.002831361323062863,18.6125,0.0007078403307657158
232,4.4721298309013946e-07,1998,232,2.057121673715301e-05,0.08127124607563019,2.1974705077809628e-07,0.0008606726187281312,0.002459064624937518,20.1125,0.0006147661562343795
233,4.089582716915174e-07,1998,233,1.7120124539360407e-05,0.0751267522573471,1.8005701463152946e-07,0.0007175157079473138,0.002050044879849468,21.6125,0.000512511219962367
234,3.913546606781893e-07,1998,234,1.5571034964523278e-05,0.092473104596138,1.6259701851595312e-07,0.0006538315792568027,0.001868090226448008,20.4875,0.000467022556612002
235,3.876849916650826e-07,1998,235,1.5277235434041362e-05,0.07340371608734131,1.558918683031152e-07,0.0006425374886021018,0.0018358213960060052,17.1875,0.0004589553490015013
236,3.73814373233472e-07,1998,236,1.3881968698115088e-05,0.0688004195690155,1.3773460239008273e-07,0.000584662368055433,0.0016704639087298087,18.6125,0.0004176159771824522
237,3.5696299960363826e-07,1998,237,1.233591501659248e-05,0.060862526297569275,1.1889822104649286e-07,0.0005202905740588903,0.0014865444973111153,20.037498,0.0003716361243277788
238,3.3871000937324425e-07,1998,238,1.0727643712016286e-05,0.05708727985620499,1.0040547948619859e-07,0.0004530203295871616,0.0012943437988204617,20.6375,0.0003235859497051154
239,3.235285817027034e-07,1998,239,9.416945431439673e-06,0.05401624366641045,8.533764628282371e-08,0.00039807407301850617,0.001137354494338589,20.037498,0.00028433862358464727
240,3.118303197879868e-07,1998,240,8.396228622586932e-06,0.051572542637586594,7.332345575150613e-08,0.0003552082926034928,0.0010148808360099795,18.9875,0.00025372020900249487
241,3.0288191510408074e-07,1998,241,7.607403404108481e-06,0.05018838495016098,6.383103112739262e-08,0.00032206514151766896,0.0009201861186219114,18.3875,0.00023004652965547784
242,2.9610467322527256e-07,1998,242,6.997842774580931e-06,0.04897421598434448,5.627861554557967e-08,0.000296447571599856,0.0008469930617138743,17.5625,0.00021174826542846859
243,2.9071443918837764e-07,1998,243,6.5235640249738935e-06,0.04880015552043915,5.03447843414051e-08,0.00027656173915602267,0.0007901763975886362,17.6375,0.00019754409939715906
244,2.8637128934860806e-07,1998,244,6.121342721598921e-06,0.045480411499738686,4.5123009329017805e-08,0.0002596349804662168,0.0007418142299034766,15.987499,0.00018545355747586915
245,2.821152236265334e-07,1998,245,5.723038611904485e-06,0.04431857168674469,4.0246803223453747e-08,0.0002428247680654749,0.0006937850516156426,15.987499,0.00017344626290391064
246,2.7695347171174944e-07,1998,246,5.3376570576801905e-06,0.04317406192421913,3.608650800401847e-08,0.00022663967683911324,0.0006475419338260378,19.212502,0.00016188548345650946
247,2.709550699364627e-07,1998,247,4.936942787026055e-06,0.04204856976866722,3.228356604267901e-08,0.00020974184735678136,0.0005992624210193753,19.7375,0.00014981560525484383
248,2.660842994828272e-07,1998,248,4.599720341502689e-06,0.04107508808374405,2.8971172127967293e-08,0.00019542596419341862,0.0005583598976954818,16.5875,0.00013958997442387044
249,2.6235946393171616e-07,1998,249,4.3471341086842585e-06,0.040236391127109535,2.629912465579309e-08,0.0001847308594733477,0.0005278024556381363,16.1375,0.00013195061390953408
250,2.5848777340797824e-07,1998,250,4.114977400604403e-06,0.03970268741250038,2.4031976408878112e-08,0.0001749507791828364,0.0004998593690938184,18.3875,0.0001249648422734546
251,2.5451495844208694e-07,1998,251,3.885039404849522e-06,0.03865647315979004,2.1957639262382145e-08,0.00016521812358405438,0.00047205178166872684,17.9375,0.00011801294541718171
252,2.512522598863143e-07,1998,252,3.686399622893077e-06,0.03795382007956505,2.008239263773248e-08,0.00015676263137720525,0.00044789323250630077,15.387501,0.00011197330812657519
253,2.485728600731818e-07,1998,253,3.5288239814690314e-06,0.037314362823963165,1.8496264075906765e-08,0.00015007896581664681,0.0004287970451904195,15.387501,0.00010719926129760488
254,2.4569811785113416e-07,1998,254,3.377194616405177e-06,0.036687318235635764,1.7112268935193242e-08,0.00014367450785357505,0.00041049859386735733,17.412498,0.00010262464846683933
255,2.4244246787930024e-07,1998,255,3.218759047740605e-06,0.03606434166431427,1.5870606162593504e-08,0.0001369705714751035,0.0003913444899288672,18.462502,9.78361224822168e-05
256,2.389717792539159e-07,1998,256,3.063859139729175e-06,0.035458177328109734,1.4791253555301863e-08,0.00013040902558714154,0.00037259721596326155,19.1375,9.314930399081539e-05
257,2.35271187420949e-07,1998,257,2.891057420129073e-06,0.03484867513179779,1.3624082306762377e-08,0.00012301081733312458,0.00035145947809464166,17.9375,8.786486952366041e-05
258,2.310522262405357e-07,1998,258,2.668247589099337e-06,0.03421270102262497,1.2312638020262057e-08,0.00011338100011926144,0.00032394571462646127,17.8625,8.098642865661532e-05
