,Year,DON_Loss(gN/day/m2)_Delineated_Average,NH4_Loss(gN/day/m2)_Delineated_Average,NO3_Loss(gN/day/m2)_Delineated_Average,Runoff_All(mm/day)_Delineated_Average,DOC_Loss(gC/day/m2)_Delineated_Average,Step,DOC_mg/L,Sfc_Water_Temp_C,CO2
2560,2005,1.2716712944893516e-06,2.096365960824187e-07,6.683986697453292e-08,0.001765591208823,0.00013894171570427716,2560,0.00039697633058364905,2.2624998,9.924408264591226e-05
2561,2005,1.2584490605149767e-06,2.087164574504641e-07,6.613895209284237e-08,0.0017429806757718,0.00013749420759268105,2561,0.00039284059312194586,-6.1375003,9.821014828048646e-05
2562,2005,1.2498718433562317e-06,2.0837848069277245e-07,6.567907462340372e-08,0.0017267153598368,0.00013655346992891282,2562,0.0003901527712254652,-5.6875,9.75381928063663e-05
2563,2005,1.240204142050061e-06,2.07798137807913e-07,6.51596323564263e-08,0.0017073170747607,0.0001354963897028938,2563,0.000387132542008268,-0.66250014,9.6783135502067e-05
2564,2005,1.226158587996906e-06,2.0652693422107407e-07,6.440642863481116e-08,0.0016783856553956,0.0001339731679763645,2564,0.00038278047993247,5.7875,9.56951199831175e-05
2565,2005,1.358147073915461e-06,2.3185279474091658e-07,7.149480296675392e-08,0.0020918378140777,0.00014850778097752482,2565,0.0004243079456500709,9.2375,0.00010607698641251773
2566,2005,1.7087967307816143e-06,2.928907747445919e-07,8.968250853058636e-08,0.0026237093843519,0.0001868056715466082,2566,0.0005337304901331663,4.8875,0.00013343262253329158
2567,2005,1.6918305618673912e-06,2.915398056302365e-07,8.865917067168995e-08,0.0025809654034674,0.00018496876873541623,2567,0.0005284821963869035,6.0875,0.00013212054909672588
2568,2005,1.659847043811169e-06,2.8759507131326245e-07,8.685888985837664e-08,0.0025185358244925,0.00018148311937693504,2568,0.0005185231982198144,3.9125,0.0001296307995549536
2569,2005,1.630885094527912e-06,2.8414640951268666e-07,8.520791539012863e-08,0.0024595276918262,0.00017833236779551953,2569,0.0005095210508443415,5.5625,0.00012738026271108538
2570,2005,1.6008578995752032e-06,2.804898997510463e-07,8.350245650490251e-08,0.0024002171121537,0.00017506330914329735,2570,0.0005001808832665639,5.0375,0.00012504522081664097
2571,2005,1.5843122582737124e-06,2.793172484416573e-07,8.251747374288244e-08,0.0023793803993612,0.00017327202658634633,2571,0.0004950629331038467,4.5875,0.00012376573327596167
2572,2005,1.5810790046089096e-06,2.802885035180225e-07,8.220135327974276e-08,0.0023619804996997,0.00017292324628215283,2572,0.0004940664179490081,3.4625,0.00012351660448725203
2573,2005,1.5558540553683995e-06,2.773605274342117e-07,8.075025448306405e-08,0.002311682794243,0.0001701740111457184,2573,0.0004862114604163383,4.1375,0.00012155286510408458
2574,2005,1.5305164424717077e-06,2.743885261224932e-07,7.92939189864228e-08,0.0022617804352194,0.00016741568106226623,2574,0.0004783305173207607,4.9625,0.00011958262933019017
2575,2005,1.5046549606267945e-06,2.712928903747525e-07,7.780546695812518e-08,0.0022097169421613,0.00016460307233501226,2575,0.0004702944923857493,6.0875,0.00011757362309643733
2576,2005,1.478266426602204e-06,2.680527018128487e-07,7.629931531027978e-08,0.0021595156285911,0.00016172572213690728,2576,0.00046207349181973513,3.9875,0.00011551837295493378
2577,2005,1.456163545299205e-06,2.6551560949883424e-07,7.502534060677135e-08,0.0021174170542508,0.0001593120687175542,2577,0.0004551773391930121,2.1875,0.00011379433479825302
2578,2005,1.4365210745381771e-06,2.6334848257647536e-07,7.388621270365547e-08,0.0020792710129171,0.00015716675261501223,2578,0.0004490478646143207,2.1125002,0.00011226196615358017
2579,2005,1.415953875039122e-06,2.609648674933851e-07,7.269563440104322e-08,0.0020378406625241,0.00015492764941882342,2579,0.0004426504269109241,5.0375,0.00011066260672773102
2580,2005,1.3948259720564238e-06,2.584555716111936e-07,7.14971193360725e-08,0.0019992666784673,0.00015261821681633592,2580,0.0004360520480466741,0.6875,0.00010901301201166852
2581,2005,1.3795576023767353e-06,2.569411208241945e-07,7.061931484031447e-08,0.0019711169879883,0.0001509451249148697,2581,0.0004312717854710563,-2.9874997,0.00010781794636776408
2582,2005,1.3672349723492516e-06,2.558322194090579e-07,6.990905632164869e-08,0.0019476608140394,0.0001495937176514417,2582,0.000427410621861262,-3.8875003,0.0001068526554653155
2583,2005,1.35525203859288e-06,2.546670998526679e-07,6.922594764091627e-08,0.0019242919515818,0.00014828001440037042,2583,0.00042365718400105834,-2.5375001,0.00010591429600026459
2584,2005,1.3412121688816114e-06,2.530357505747816e-07,6.843530542255395e-08,0.0018957139691337,0.00014674715930595994,2584,0.00041927759801702844,2.1875,0.00010481939950425711
2585,2005,1.322777166024025e-06,2.5057991592802864e-07,6.741474578575436e-08,0.0018590377876535,0.00014474168710876256,2585,0.0004135476774536073,5.2625,0.00010338691936340183
2586,2005,1.367567278975912e-06,2.611763534332568e-07,6.972479837941138e-08,0.0020158640109002,0.00014970295887906104,2586,0.00042772273965446014,6.7625,0.00010693068491361503
2587,2005,1.490287900196563e-06,2.857013043922052e-07,7.579259175827248e-08,0.0021795213688164,0.00016312887601088732,2587,0.00046608250288824953,7.4375,0.00011652062572206238
2588,2005,1.461120859858056e-06,2.8146359909442253e-07,7.419620828841289e-08,0.0021241453941911,0.0001599519164301455,2588,0.0004570054755147015,5.5625,0.00011425136887867537
2589,2005,1.4370317558132228e-06,2.781527825845842e-07,7.286372039061463e-08,0.0020790542475879,0.0001573215558892116,2589,0.00044949015968346175,2.7875,0.00011237253992086544
2590,2005,1.4159692227622145e-06,2.7537907953956164e-07,7.168003435253922e-08,0.0020374257583171,0.00015502504538744688,2590,0.00044292870110699113,4.3625,0.00011073217527674778
2591,2005,1.3926713791079235e-06,2.721677674344392e-07,7.03773181953693e-08,0.0019912957213819,0.00015249037824105471,2591,0.0004356867949744421,6.3125,0.00010892169874361052
2592,2005,1.367639924865216e-06,2.6861337687478226e-07,6.898451232473235e-08,0.001943219336681,0.0001497659395681694,2592,0.000427902684480484,6.3875,0.000106975671120121
2593,2005,1.3428549436866888e-06,2.6509579242883774e-07,6.759823634183705e-08,0.0018954009283334,0.00014707050286233425,2593,0.00042020143674952645,7.0625,0.00010505035918738161
2594,2005,1.3179172810851014e-06,2.615491041524365e-07,6.619877979119337e-08,0.0018479094142094,0.00014436140190809965,2594,0.00041246114830885617,7.8125,0.00010311528707721404
2595,2005,1.2941083014084145e-06,2.582069953405153e-07,6.485461767624656e-08,0.0018033074447885,0.00014177161210682243,2595,0.0004050617488766355,7.0625,0.00010126543721915888
2596,2005,1.270399025088409e-06,2.5486514232397894e-07,6.350296644086485e-08,0.0017567187314853,0.0001392002304783091,2596,0.0003977149442237403,9.0125,9.942873605593507e-05
2597,2005,1.2421231758708018e-06,2.506182852357597e-07,6.190800405647678e-08,0.0017014971235767,0.0001361443573841825,2597,0.0003889838782405215,11.637501,9.724596956013038e-05
2598,2005,1.2413800050126156e-06,2.524964770600491e-07,6.175500999461292e-08,0.0017355791060253,0.00013612129259854555,2598,0.0003889179788529873,9.8375,9.722949471324682e-05
2599,2005,1.3929950455349172e-06,2.864749433229008e-07,6.921706585671927e-08,0.0021096945274621,0.00015279771469067782,2599,0.00043656489911622236,5.5625,0.00010914122477905559
2600,2005,1.6274736935883991e-06,3.364279450579488e-07,8.053701350263509e-08,0.0024548177607357,0.00017849140567705035,2600,0.0005099754447915725,5.5625,0.00012749386119789312
2601,2005,1.6094463717308829e-06,3.346541177506879e-07,7.943138058408294e-08,0.0024154442362487,0.00017651794769335538,2601,0.0005043369934095869,2.4125,0.00012608424835239672
2602,2005,1.58280795403698e-06,3.309878309210035e-07,7.790357869907893e-08,0.0023603318259119,0.00017361088248435408,2602,0.0004960310928124402,5.7125,0.00012400777320311005
2603,2005,1.550028741803544e-06,3.260081768985401e-07,7.607026475398015e-08,0.0022929729893803,0.00017004660912789404,2603,0.00048584745465112586,8.7875,0.00012146186366278146
2604,2005,1.5135467492655152e-06,3.202113987299527e-07,7.406214308502967e-08,0.0022217959631234,0.00016607386351097375,2604,0.0004744967528884965,8.4125,0.00011862418822212412
2605,2005,1.479183993069455e-06,3.147946472381591e-07,7.216116415520446e-08,0.0021548080258071,0.00016233071801252663,2605,0.00046380205146436183,8.3375,0.00011595051286609046
2606,2005,1.4459030808211535e-06,3.0954188900977897e-07,7.031664495116274e-08,0.0020898426882922,0.000158707145601511,2606,0.0004534489874328886,8.7125,0.00011336224685822215
2607,2005,1.414412281519617e-06,3.045944083623908e-07,6.857131751303315e-08,0.0020303505007177,0.00015527101641055197,2607,0.0004436314754587199,7.0625,0.00011090786886467998
2608,2005,1.3842098951499793e-06,2.998555714839313e-07,6.688458853432168e-08,0.001969537930563,0.00015199089830275625,2608,0.0004342597094364465,10.2125,0.00010856492735911162
2609,2005,1.351312562292151e-06,2.944826462680794e-07,6.50835829674179e-08,0.0019081574864685,0.00014840443327557296,2609,0.00042401266650163706,8.4875,0.00010600316662540927
2610,2005,1.3256872080091853e-06,2.9064545969959e-07,6.365292648524702e-08,0.0018629708793014,0.00014559559349436313,2610,0.0004159874099838947,2.7125,0.00010399685249597367
2611,2005,1.3092859489916009e-06,2.888169206016755e-07,6.269338115316715e-08,0.0018335065105929,0.00014379224739968777,2611,0.0004108349925705365,-1.7875001,0.00010270874814263413
2612,2005,1.2965950872967369e-06,2.875944744573644e-07,6.193832291501168e-08,0.0018093745457008,0.00014239593292586503,2612,0.0004068455226453287,-1.7875001,0.00010171138066133217
2613,2005,1.2837552958444576e-06,2.8615932023967616e-07,6.119655182601491e-08,0.0017846194095909,0.0001409844699082896,2613,0.00040281277116654176,-0.5124999,0.00010070319279163544
2614,2005,1.2691169786194223e-06,2.8415817610039085e-07,6.037404176595373e-08,0.0017555515514686,0.00013938051415607333,2614,0.0003982300404459238,3.0124998,9.955751011148095e-05
2615,2005,1.251730282092467e-06,2.8148258479632204e-07,5.9426714216215266e-08,0.0017224609619006,0.00013747754564974457,2615,0.0003927929875706988,3.8375,9.81982468926747e-05
2616,2005,1.2349258895483215e-06,2.7893807441614626e-07,5.8521269608036164e-08,0.0016920557245612,0.00013563406537286937,2616,0.0003875259010653411,1.3625001,9.688147526633528e-05
2617,2005,1.2195321232866263e-06,2.765945339433529e-07,5.7680907161739015e-08,0.0016620686510577,0.00013394995767157525,2617,0.0003827141647759293,4.1375,9.567854119398233e-05
2618,2005,1.2014245385216782e-06,2.736047690632404e-07,5.6710909746016114e-08,0.0016274664085358,0.0001319724105997011,2618,0.0003770640302848603,5.8625,9.426600757121508e-05
2619,2005,1.2159448488091584e-06,2.7877726438418904e-07,5.73471474751841e-08,0.0016938163898885,0.0001336194109171629,2619,0.0003817697454776083,8.1125,9.544243636940208e-05
2620,2005,1.2722318842861569e-06,2.927577611444576e-07,5.980135142635845e-08,0.001757098827511,0.00013980481890030205,2620,0.00039944233971514877,8.7125,9.986058492878719e-05
2621,2005,1.2482603324315278e-06,2.88569452777665e-07,5.8545925440967046e-08,0.0017154758097603,0.00013717783440370113,2621,0.0003919366697248604,3.2375002,9.79841674312151e-05
2622,2005,1.2314853847783525e-06,2.859630114926404e-07,5.763506649714145e-08,0.0016843107296153,0.00013533866149373353,2622,0.0003866818899820958,2.7125,9.667047249552396e-05
2623,2005,1.2136080158597906e-06,2.830084326888027e-07,5.666342417498527e-08,0.0016486376989632,0.00013338870485313237,2623,0.0003811105852946639,7.0625,9.527764632366598e-05
2624,2005,1.1906488452950723e-06,2.788773656448029e-07,5.544650960587205e-08,0.0016046210657805,0.0001308899954892695,2624,0.00037397141568362713,9.1625,9.349285392090678e-05
2625,2005,1.1655201888061129e-06,2.742371520980669e-07,5.4123500348168825e-08,0.001557994284667,0.0001281541626667604,2625,0.00036615475047645837,9.5375,9.153868761911459e-05
2626,2005,1.141793973147287e-06,2.698991181659949e-07,5.287012427857008e-08,0.0015157364541664,0.00012556287401821464,2626,0.00035875106862347044,7.5875,8.968776715586761e-05
2627,2005,1.121486775446101e-06,2.663214786480239e-07,5.177653861210275e-08,0.0014788492117077,0.00012334428902249783,2627,0.00035241225434999384,7.1375,8.810306358749846e-05
2628,2005,1.102626583815436e-06,2.630422386573628e-07,5.075514764030231e-08,0.0014449238078668,0.00012128162779845296,2628,0.0003465189365670085,6.3125,8.662973414175212e-05
2629,2005,1.083177380678535e-06,2.595870967070369e-07,4.9696755155537176e-08,0.0014071338810026,0.0001191691990243271,2629,0.00034048342578379173,10.3625,8.512085644594793e-05
2630,2005,1.0587473298073746e-06,2.549276416630164e-07,4.8409685149408694e-08,0.0013618619414046,0.00011651794920908289,2630,0.0003329084263116654,12.012501,8.322710657791635e-05
2631,2005,1.033282273965597e-06,2.499928370980342e-07,4.708492795657549e-08,0.0013167182914912,0.00011374815221643075,2631,0.0003249947206183736,11.4125,8.12486801545934e-05
2632,2005,1.0097547828991082e-06,2.4547534849261865e-07,4.5859632535893986e-08,0.0012749661691486,0.00011118777911178768,2632,0.00031767936889082193,11.1875,7.941984222270548e-05
2633,2005,9.8627867828327e-07,2.4090465444714937e-07,4.4655841691110254e-08,0.0012318778317421,0.00010864358773687854,2633,0.00031041025067679584,13.2125,7.760256266919896e-05
2634,2005,9.611642326490255e-07,2.3588063413626517e-07,4.341093173820809e-08,0.001187999267131,0.00010591446334728972,2634,0.0003026127524208278,12.8375,7.565318810520695e-05
2635,2005,9.37479114782036e-07,2.311286380063393e-07,4.226889416258928e-08,0.0011464345734566,0.00010334187390981242,2635,0.00029526249688517837,13.0625,7.381562422129459e-05
2636,2005,9.149126185548084e-07,2.265850866933761e-07,4.121019969716144e-08,0.0011079037794843,0.000100884739367757,2636,0.00028824211247930573,12.0875,7.206052811982643e-05
2637,2005,8.942769795794447e-07,2.224367392500426e-07,4.027328515121553e-08,0.0010719951242208,9.86405066214502e-05,2637,0.00028183001891842916,12.4625,7.045750472960729e-05
2638,2005,1.1135124395877938e-06,2.823461784373649e-07,5.075621700711964e-08,0.0017455397173762,0.00012299383524805307,2638,0.00035141095785158025,12.012501,8.785273946289506e-05
2639,2005,2.911387355197803e-06,7.520104645664105e-07,1.3373504259561741e-07,0.0062130168080329,0.00032162191928364336,2639,0.0009189197693818382,5.5625,0.00022972994234545955
2640,2005,6.130162091722013e-06,1.5919305269562756e-06,2.827961225193576e-07,0.0129106622189283,0.0006772527704015374,2640,0.0019350079154329641,8.2625,0.00048375197885824103
2641,2005,5.857204996573273e-06,1.5309864238588489e-06,2.712012303618394e-07,0.0122779151424765,0.000647177395876497,2641,0.0018490782739328487,7.5125,0.0004622695684832122
2642,2005,5.767356469732476e-06,1.5175293128777412e-06,2.677617771951191e-07,0.0120824668556451,0.0006373341893777251,2642,0.0018209548267935005,7.6625,0.0004552387066983751
2643,2005,6.07709171163151e-06,1.612465439393418e-06,2.82890113112444e-07,0.0131129371002316,0.00067168939858675,2643,0.0019191125673907144,7.9625,0.0004797781418476786
2644,2005,6.781357569707325e-06,1.81246605279739e-06,3.1606987249688245e-07,0.0148301115259528,0.0007496043690480292,2644,0.002141726768708655,6.4625,0.0005354316921771637
2645,2005,6.862685040687211e-06,1.8446096419211244e-06,3.2020113849284826e-07,0.0148006733506917,0.0007587079307995737,2645,0.002167736945141639,9.2375,0.0005419342362854097
2646,2005,7.211073807411594e-06,1.956169398908969e-06,3.370396939317289e-07,0.0162891093641519,0.0007973771425895393,2646,0.002278220407398684,7.8875,0.000569555101849671
2647,2005,9.077194590645377e-06,2.4843689061526675e-06,4.244356262006477e-07,0.0214335154742002,0.0010038040345534,2647,0.0028680115272954284,5.3375,0.0007170028818238571
2648,2005,1.078452532965457e-05,2.9733448627666803e-06,5.042066959504155e-07,0.0258739851415157,0.0011926998849958,2648,0.003407713957130857,7.7375,0.0008519284892827142
2649,2005,1.2229143976583146e-05,3.399844217710779e-06,5.715027100450243e-07,0.0303268078714609,0.0013524977257475,2649,0.003864279216421429,6.3125,0.0009660698041053572
2650,2005,1.3137623682268895e-05,3.671067361210589e-06,6.126950893303729e-07,0.0320774987339973,0.0014527582097798,2650,0.004150737742228,3.3125,0.001037684435557
2651,2005,1.2049236829625444e-05,3.3837181945273187e-06,5.604963462246815e-07,0.0289839729666709,0.0013321875594556,2651,0.003806250169873143,4.0625,0.0009515625424682858
2652,2005,1.7492688130005263e-05,4.986775820725597e-06,8.129892421493423e-07,0.0497438088059425,0.0019343841122463,2652,0.005526811749275143,7.9625,0.0013817029373187858
2653,2005,2.9751574402325787e-05,8.529458682460245e-06,1.3801419527226244e-06,0.0828723534941673,0.0032905049156397,2653,0.009401442616113429,11.487499,0.002350360654028357
2654,2005,2.524022602301557e-05,7.273845312738558e-06,1.1697451327563613e-06,0.0681647881865501,0.0027912389487028,2654,0.007974968424865144,12.387501,0.001993742106216286
2655,2005,2.104999111907091e-05,6.0979750742262695e-06,9.74932618191815e-07,0.0554845631122589,0.0023272952530533,2655,0.006649415008723715,8.4125,0.0016623537521809287
2656,2005,1.820928264351096e-05,5.301692908687983e-06,8.427067541560973e-07,0.0469689071178436,0.0020128116011619,2656,0.0057508902890340005,7.7375,0.0014377225722585001
2657,2005,1.5998231901903637e-05,4.681419341068249e-06,7.40191694603709e-07,0.0404111444950103,0.0017682812176644,2657,0.005052232050469715,9.3125,0.0012630580126174286
2658,2005,1.410766981280176e-05,4.149267169850646e-06,6.538070920214523e-07,0.0348651893436908,0.0015595785807818,2658,0.004455938802233715,12.387501,0.0011139847005584287
2659,2005,1.2456711374397855e-05,3.682489705170156e-06,5.799274163109658e-07,0.0301370471715927,0.0013774747494608,2659,0.003935642141316572,13.2875,0.000983910535329143
2660,2005,1.106834679376334e-05,3.2883829135244014e-06,5.196353640712914e-07,0.0262292902916669,0.0012244100216776,2660,0.003498314347650286,13.887501,0.0008745785869125715
2661,2005,9.94383663055487e-06,2.968582521134522e-06,4.717610693205643e-07,0.0231460649520158,0.0011002772953361,2661,0.003143649415246,11.9375,0.0007859123538115
2662,2005,9.066313396033364e-06,2.7192409106646664e-06,4.3491274936968694e-07,0.0207624230533838,0.0010033571161329,2662,0.002866734617522572,10.8125,0.000716683654380643
2663,2005,8.316092134919018e-06,2.5053461740753846e-06,4.043219234972639e-07,0.0187240689992904,0.0009205859387293458,2663,0.0026302455392267026,12.3125,0.0006575613848066756
2664,2005,7.624727913935203e-06,2.30683212976146e-06,3.770614114273485e-07,0.0168761126697063,0.0008443519473075867,2664,0.0024124341351645334,13.137501,0.0006031085337911334
2665,2005,7.020903922239086e-06,2.132855343006668e-06,3.536978283591452e-07,0.0152996648102998,0.0007777041755616665,2665,0.0022220119301761903,12.012501,0.0005555029825440476
2666,2005,6.7292976382304914e-06,2.054435299214674e-06,3.4418019367876695e-07,0.0146979382261633,0.0007454931037500501,2666,0.0021299802964287145,8.6375,0.0005324950741071786
2667,2005,7.047965937090339e-06,2.164522811654024e-06,3.6434346384339733e-07,0.0157133229076862,0.0007808501832187176,2667,0.00223100052348205,6.8375,0.0005577501308705125
2668,2005,7.352500233537285e-06,2.267974650749238e-06,3.82371382556812e-07,0.0162407234311103,0.0008145775063894689,2668,0.0023273643039699115,5.9375,0.0005818410759924779
2669,2005,6.941705123608699e-06,2.1501932678802405e-06,3.6378841627993097e-07,0.0150991277769207,0.0007692567887715995,2669,0.0021978765393474275,11.7875,0.0005494691348368569
2670,2005,6.436721378122456e-06,2.001873326662462e-06,3.409020337130642e-07,0.0137811638414859,0.0007135401829145849,2670,0.002038686236898814,12.8375,0.0005096715592247035
2671,2005,6.455763468693476e-06,2.020127340074396e-06,3.450894041634456e-07,0.0141867231577634,0.0007157623767852783,2671,0.0020450353622436523,8.3375,0.0005112588405609131
2672,2005,6.842499715276063e-06,2.1501573428395204e-06,3.67621481700553e-07,0.014902614057064,0.0007586391293443739,2672,0.002167540369555354,6.1625,0.0005418850923888385
2673,2005,6.536549790325807e-06,2.062710791506106e-06,3.523042835240631e-07,0.0140915354713797,0.0007247370085678995,2673,0.0020706771673368557,6.9875,0.0005176692918342139
2674,2005,7.58583655624534e-06,2.4157523057510844e-06,4.098292833987216e-07,0.0178683903068304,0.0008411661256104708,2674,0.002403331787458488,5.0375,0.000600832946864622
2675,2005,9.659063834988046e-06,3.0883147701388225e-06,5.211581424191536e-07,0.0224771779030561,0.0010709393536671,2675,0.0030598267247631435,2.1125002,0.0007649566811907859
2676,2005,9.055388545675667e-06,2.9072236884530867e-06,4.876156936006737e-07,0.0208093766123056,0.0010039170738309,2676,0.0028683344966597144,4.7375,0.0007170836241649286
2677,2005,1.0441913218528498e-05,3.382582008271129e-06,5.618186946776405e-07,0.0260572172701358,0.0011578069534152,2677,0.003308019866900572,8.2625,0.000827004966725143
2678,2005,1.4423051652556753e-05,4.70192890134058e-06,7.751855832793808e-07,0.0368938259780406,0.0015994028653949,2678,0.004569722472556857,8.9375,0.0011424306181392143
2679,2005,1.5079272088769358e-05,4.9365889935870655e-06,8.091577115010296e-07,0.0379576832056045,0.0016720397397875,2679,0.004777256399392858,7.3625,0.0011943140998482145
2680,2005,1.3598635632661171e-05,4.470059138839133e-06,7.291401971087907e-07,0.033548217266798,0.0015079621225595,2680,0.004308463207312857,11.0375,0.0010771158018282143
2681,2005,1.2077196515747346e-05,3.986089268437354e-06,6.48815557724447e-07,0.0291491672396659,0.0013397287111729,2681,0.0038277963176368574,14.4125,0.0009569490794092144
2682,2005,1.0671619747881778e-05,3.5358102650207e-06,5.775467002422374e-07,0.0251722931861877,0.0011845126282423,2682,0.003384321794978,16.4375,0.0008460804487445
2683,2005,9.77294439508114e-06,3.2520495096832747e-06,5.369325890569598e-07,0.0229137018322944,0.0010854414431378,2683,0.0031012612661080003,16.2875,0.0007753153165270001
2684,2005,1.12828593046288e-05,3.78305344383989e-06,6.343533414110425e-07,0.0284525360912084,0.0012538249138742,2684,0.003582356896783429,14.5625,0.0008955892241958572
2685,2005,1.5176025044638664e-05,5.1141764743078966e-06,8.767465260461904e-07,0.0392371490597724,0.0016870688414201,2685,0.004820196689771714,13.4375,0.0012050491724429286
2686,2005,1.7858457795227878e-05,6.050554020475829e-06,1.0597043456073152e-06,0.0476332195103168,0.0019855350255966,2686,0.005672957215990286,11.262501,0.0014182393039975714
2687,2005,2.3228289137477987e-05,7.923202247184236e-06,1.4140064195089508e-06,0.0656419470906257,0.0025827726349234,2687,0.007379350385495429,10.8125,0.0018448375963738572
2688,2005,2.623471300466917e-05,8.967637768364511e-06,1.6444159882667009e-06,0.071750596165657,0.0029173856601119,2688,0.008335387600319714,13.6625,0.0020838469000799284
2689,2005,2.1404479412012734e-05,7.329494565055938e-06,1.3929610531704384e-06,0.0567938834428787,0.0023806719109416,2689,0.0068019197455474285,15.387501,0.0017004799363868571
2690,2005,1.7890950402943417e-05,6.134056548035005e-06,1.2162090570200237e-06,0.046218242496252,0.0019903325010091,2690,0.005686664288597429,14.7875,0.0014216660721493573
2691,2005,1.5281604646588676e-05,5.242175575403962e-06,1.0933800922430237e-06,0.0384827852249145,0.0017006648704409,2691,0.004859042486974,15.612499,0.0012147606217435
2692,2005,1.3296475117385851e-05,4.562713456834899e-06,1.000138695417263e-06,0.032769463956356,0.0014800620265305,2692,0.0042287486472300006,13.362499,0.0010571871618075001
2693,2005,1.2810609405278228e-05,4.40576968685491e-06,1.0069483096231124e-06,0.0320683643221855,0.0014261789619922,2693,0.004074797034263429,11.4125,0.0010186992585658572
2694,2005,3.6264435038901865e-05,1.2656391845666803e-05,2.9275840915943263e-06,0.1266230046749115,0.0040382528677582,2694,0.011537865336452001,7.7375,0.0028844663341130003
2695,2005,0.00011028962762793526,3.858687341562472e-05,9.045013030117843e-06,0.3628829419612884,0.0122798671945929,2695,0.035085334841694,5.7875,0.0087713337104235
2696,2005,6.911956006661057e-05,2.4237981051555835e-05,5.715346560464241e-06,0.2143324017524719,0.0076775369234383,2696,0.021935819781252287,7.2125,0.005483954945313072
2697,2005,5.0022670620819554e-05,1.76062840182567e-05,4.176459242444253e-06,0.1522506475448608,0.0055493898689746,2697,0.015855399625641715,10.6625,0.003963849906410429
2698,2005,7.849105168133974e-05,2.7943262466578744e-05,6.589473287021974e-06,0.2796075940132141,0.0087033221498131,2698,0.024866634713751716,10.9625,0.006216658678437929
2699,2005,0.00011541438288986684,4.1095627238973975e-05,9.731352292874362e-06,0.3773615062236786,0.0127773070707917,2699,0.03650659163083343,8.9375,0.009126647907708358
2700,2005,6.418028351617977e-05,2.2858821466797963e-05,5.453372068586759e-06,0.1975991427898407,0.0070868297480046,2700,0.020248084994298858,13.9625,0.0050620212485747145
2701,2005,4.309121140977368e-05,1.5383800928248093e-05,3.734997562787612e-06,0.1269499510526657,0.0047558085061609,2701,0.013588024303316858,15.762501,0.0033970060758292146
2702,2005,3.394739542272873e-05,1.2162295206508134e-05,3.0199089451343752e-06,0.0982814878225326,0.0037468352820724,2702,0.010705243663064001,14.262501,0.0026763109157660002
2703,2005,3.1042272894410416e-05,1.1160394933540374e-05,2.827408479788573e-06,0.0894914418458938,0.0034259443636983,2703,0.00978841246770943,11.112499,0.0024471031169273575
2704,2005,2.7853424398927015e-05,1.0029934855992906e-05,2.596783815533854e-06,0.0778563842177391,0.0030738792847841,2704,0.008782512242240286,12.3125,0.0021956280605600715
2705,2005,2.334769851586316e-05,8.42113877297379e-06,2.232201495644404e-06,0.0639313384890556,0.0025769139174371,2705,0.0073626111926774285,13.2875,0.0018406527981693571
2706,2005,2.0579695046762936e-05,7.427808213833487e-06,2.0263014448573813e-06,0.0553427971899509,0.0022721062414348,2706,0.006491732118385143,14.7875,0.0016229330295962857
2707,2005,1.8019487470155585e-05,6.50057017992367e-06,1.8421314962324688e-06,0.0472122132778167,0.0019905443768948,2707,0.005687269648270857,16.4375,0.0014218174120677143
2708,2005,1.555992457724642e-05,5.606028480542591e-06,1.6657813830533996e-06,0.0398931615054607,0.0017199652502313,2708,0.004914186429232286,16.8125,0.0012285466073080715
2709,2005,1.451917523809243e-05,5.225721452006837e-06,1.635702687963203e-06,0.0373475514352321,0.0016058679902926,2709,0.004588194257978857,15.762501,0.0011470485644947143
2710,2005,1.3900994417781476e-05,4.987773991160793e-06,1.6513864693479263e-06,0.0349695943295955,0.0015382970450446,2710,0.004395134414413144,15.612499,0.001098783603603286
2711,2005,1.2238899216754362e-05,4.373011961433804e-06,1.5413451137646916e-06,0.030109291896224,0.0013552496675401,2711,0.003872141907257429,16.8875,0.0009680354768143572
2712,2005,1.1301812264719048e-05,4.0177451410272624e-06,1.5262932038240251e-06,0.0277452133595943,0.0012526601785793,2712,0.003579029081655143,18.7625,0.0008947572704137858
2713,2005,1.072519808076322e-05,3.785008175327675e-06,1.5572389884255244e-06,0.0258117131888866,0.0011896553914994,2713,0.003399015404284,17.412498,0.000849753851071
2714,2005,1.0200965334661303e-05,3.5731259231397416e-06,1.5963507848937295e-06,0.02471992559731,0.0011323807993903,2714,0.0032353737125437143,17.412498,0.0008088434281359286
2715,2005,9.9342078101472e-06,3.442143906795536e-06,1.6826733144625905e-06,0.0235491301864385,0.0011037661461159,2715,0.0031536175603311426,18.837502,0.0007884043900827857
2716,2005,8.827965757518541e-06,3.018142706423532e-06,1.6275071175186897e-06,0.0204537771642208,0.0009818571852520108,2716,0.002805306243577174,19.8125,0.0007013265608942935
2717,2005,7.845802429073956e-06,2.638403884702712e-06,1.5829764379304834e-06,0.0177632458508014,0.0008736131130717695,2717,0.0024960374659193417,20.6375,0.0006240093664798354
2718,2005,7.027216270216741e-06,2.320056410098914e-06,1.5459252153959824e-06,0.0155876101925969,0.000783208233769983,2718,0.00223773781077138,19.1375,0.000559434452692845
2719,2005,6.373277756210882e-06,2.062573912553489e-06,1.5197638276731595e-06,0.0138625903055071,0.0007109629223123193,2719,0.002031322635178055,18.837502,0.0005078306587945138
