,NO3_Loss(gN/day/m2)_Delineated_Average,Step,Runoff_All(mm/day)_Delineated_Average,Year,NH4_Loss(gN/day/m2)_Delineated_Average,DON_Loss(gN/day/m2)_Delineated_Average,DOC_Loss(gC/day/m2)_Delineated_Average,DOC_mg/L,Sfc_Water_Temp_C,CO2
944,1.6935132407525089e-07,944,0.0255609638988971,2000,1.1423303902802219e-07,1.405820785294054e-05,0.0009385206503793596,0.002681487572512456,20.1125,0.000670371893128114
945,1.422911708459651e-07,945,0.0202199723571538,2000,9.365193420762809e-08,1.1901407560799273e-05,0.0007955690380185843,0.002273054394338812,21.162498,0.000568263598584703
946,1.0081358681190977e-07,946,0.0140092009678483,2000,6.867796287224337e-08,8.715060175745748e-06,0.0005831514718011022,0.0016661470622888635,18.7625,0.0004165367655722159
947,7.628585763086448e-08,947,0.010513300076127,2000,5.464829300194651e-08,6.853549166407902e-06,0.0004591331526171416,0.0013118090074775476,20.1875,0.0003279522518693869
948,5.77777399257684e-08,948,0.0078169535845518,2000,4.3000579097451925e-08,5.439127107820241e-06,0.0003648688143584877,0.0010424823267385364,21.6875,0.0002606205816846341
949,5.9274039898582493e-08,949,0.0087559912353754,2000,4.611242232499536e-08,5.4785728025308345e-06,0.0003680399968288839,0.0010515428480825254,21.087502,0.00026288571202063134
950,6.910607908139356e-08,950,0.0097286999225616,2000,5.259850510697107e-08,6.5008339333871845e-06,0.0004372815892565996,0.0012493759693045705,21.2375,0.0003123439923261426
951,5.0762647418878266e-08,951,0.0069517632946372,2000,3.8816644121197896e-08,4.947205979988212e-06,0.0003332410706207156,0.0009521173446306161,22.287498,0.00023802933615765402
952,3.7927151197436615e-08,952,0.0051463325507938,2000,2.9740238716158277e-08,3.886473677994218e-06,0.0002621363964863121,0.0007489611328180346,21.7625,0.00018724028320450865
953,2.8503244209332482e-08,953,0.0038794877473264,2000,2.3393655013137504e-08,3.1198055694403592e-06,0.00021067891793791205,0.0006019397655368916,21.0125,0.0001504849413842229
954,2.153689493411548e-08,954,0.0030009362380951,2000,1.90810620637194e-08,2.548313887018594e-06,0.00017225334886461496,0.0004921524253274713,19.1375,0.00012303810633186783
955,1.7925378514860313e-08,955,0.0026294868439435,2000,1.7303824151326808e-08,2.2515514501719736e-06,0.00015235597675200552,0.0004353027907200158,19.5125,0.00010882569768000395
956,1.5466991243329176e-08,956,0.0023009246215224,2000,1.595807752607925e-08,2.088803512378945e-06,0.00014148630725685507,0.0004042465921624431,20.037498,0.00010106164804061077
957,1.2117490122420804e-08,957,0.0018460855353623,2000,1.3423687050817534e-08,1.7697407201922033e-06,0.00012000380957033484,0.00034286802734381387,20.5625,8.571700683595347e-05
958,1.0480955658920266e-08,958,0.0017049817834049,2000,1.2637871193987849e-08,1.6138254750330816e-06,0.00010953573655569926,0.0003129592473019979,18.537498,7.823981182549948e-05
959,9.561789582335224e-09,959,0.0015715223271399,2000,1.2224317558207076e-08,1.576799036229204e-06,0.00010712273069657384,0.00030606494484735383,20.037498,7.651623621183846e-05
960,7.640029942024285e-09,960,0.0012923993635922,2000,1.0575133657653168e-08,1.3650058008352062e-06,9.281013626605272e-05,0.00026517181790300777,18.537498,6.629295447575194e-05
961,6.194896595701493e-09,961,0.0010879557812586,2000,9.399890643635445e-09,1.207852960760647e-06,8.218806760851294e-05,0.00023482305031003698,18.2375,5.8705762577509244e-05
962,5.046196349667298e-09,962,0.0009232339798472822,2000,8.421605635078322e-09,1.0785604445118224e-06,7.344719779212028e-05,0.0002098491365489151,18.537498,5.2462284137228774e-05
963,4.110541240720522e-09,963,0.000783561437856406,2000,7.512304556200888e-09,9.66494667409279e-07,6.587002280866727e-05,0.00018820006516762078,19.3625,4.7050016291905195e-05
964,3.552517391369747e-09,964,0.0007259459816850722,2000,7.003554625129027e-09,8.915180842450354e-07,6.082725303713232e-05,0.00017379215153466378,20.6375,4.3448037883665946e-05
965,3.775651347126541e-09,965,0.000840118620544672,2000,7.760877274165523e-09,9.44384055401315e-07,6.449822831200436e-05,0.00018428065232001245,19.287498,4.607016308000311e-05
966,4.171415213249929e-09,966,0.0009160208865068852,2000,8.661479533600414e-09,1.0642397683113811e-06,7.273694063769653e-05,0.00020781983039341867,19.3625,5.195495759835467e-05
967,3.6801912628448012e-09,967,0.0008054013596847653,2000,7.90177878684517e-09,9.83776885732368e-07,6.728801236022264e-05,0.0001922514638863504,18.6125,4.80628659715876e-05
968,3.1092717289737944e-09,968,0.0006838098051957786,2000,6.954690601190805e-09,8.860732236826152e-07,6.065952038625255e-05,0.00017331291538929302,20.337502,4.3328228847323255e-05
969,2.5693478455934837e-09,969,0.0005735491868108511,2000,5.997852881023391e-09,7.920002644823398e-07,5.427073483588174e-05,0.00015505924238823354,21.3125,3.8764810597058386e-05
970,2.1077266598723554e-09,970,0.0004847479285672307,2000,5.156032489850304e-09,7.102635777300748e-07,4.87158504256513e-05,0.00013918814407328943,21.537498,3.479703601832236e-05
971,1.7275683106277027e-09,971,0.0004124475526623428,2000,4.450304569303398e-09,6.447623945859959e-07,4.426253872225061e-05,0.00012646439634928747,21.6875,3.161609908732187e-05
972,1.4183828556113554e-09,972,0.0003585565136745572,2000,3.888125821305266e-09,5.874554744877969e-07,4.0364950109506026e-05,0.00011532842888430294,21.162498,2.8832107221075735e-05
973,1.185263776015688e-09,973,0.000317371916025877,2000,3.49690032486194e-09,5.493631078934413e-07,3.777391248149797e-05,0.00010792546423285136,20.2625,2.698136605821284e-05
974,9.784504317877918e-10,974,0.0002782853553071618,2000,3.1241103037871203e-09,5.109482685838884e-07,3.515918433549814e-05,0.00010045481238713755,20.9375,2.5113703096784388e-05
975,8.10627676095521e-10,975,0.00024775409838184714,2000,2.814722899202593e-09,4.758014995331905e-07,3.2767104130471125e-05,9.362029751563179e-05,20.787498,2.3405074378907947e-05
976,6.805679908516993e-10,976,0.0002223971823696047,2000,2.579299218652409e-09,4.515186731168797e-07,3.111398473265581e-05,8.889709923615946e-05,20.412498,2.2224274809039866e-05
977,5.654548496103472e-10,977,0.00019876529404427856,2000,2.36157116084712e-09,4.251638472396735e-07,2.9316193831618875e-05,8.376055380462537e-05,19.8125,2.094013845115634e-05
978,4.727003233284677e-10,978,0.00017959269462153316,2000,2.2014676748227653e-09,4.0310538906851445e-07,2.7810048777610064e-05,7.945728222174304e-05,18.7625,1.986432055543576e-05
979,4.1072537038111534e-10,979,0.00017192034283652902,2000,2.1118902182593047e-09,3.8402001223403204e-07,2.6518524464336224e-05,7.576721275524636e-05,19.8125,1.894180318881159e-05
980,3.84224624339069e-10,980,0.00017413651221431792,2000,2.176923308283562e-09,3.858772288367618e-07,2.6656243790057488e-05,7.61606965430214e-05,16.8125,1.904017413575535e-05
981,3.5671540721260437e-10,981,0.00016936038446146995,2000,2.240691632238168e-09,3.8967789350863313e-07,2.692223097255919e-05,7.692065992159769e-05,15.6875,1.9230164980399422e-05
982,3.1539842959560355e-10,982,0.00015650593559257686,2000,2.1848458597872877e-09,3.765535154798272e-07,2.602764106995892e-05,7.436468877131121e-05,17.9375,1.8591172192827802e-05
983,2.762603201755809e-10,983,0.00014300881593953818,2000,2.0817325641075968e-09,3.621300095346669e-07,2.5044586436706595e-05,7.155596124773313e-05,19.662498,1.7888990311933283e-05
984,4.270307163434239e-10,984,0.0002553974336478859,2000,2.717244651506689e-09,3.73922205199051e-07,2.590310941741336e-05,7.400888404975247e-05,19.5125,1.8502221012438118e-05
985,6.799706575577602e-09,985,0.0038129487074911,2000,2.1918996395697832e-08,2.060091901512351e-06,0.00014279871538747102,0.00040799632967848865,13.2875,0.00010199908241962216
986,6.740665270399404e-08,986,0.026506844907999,2000,1.6250686485363985e-07,1.4886918506817892e-05,0.0010326583869755,0.0029504525342157143,13.4375,0.0007376131335539286
987,5.834639793533825e-08,987,0.0184020269662141,2000,1.2622899703274018e-07,1.119971329899272e-05,0.0007772918324917555,0.0022208338071193017,14.637501,0.0005552084517798254
988,4.140212084280392e-08,988,0.0110326912254095,2000,8.517466199009506e-08,7.403130439342931e-06,0.0005141000146977603,0.001468857184850744,17.1875,0.000367214296212686
989,2.784785202436524e-08,989,0.0065379827283322,2000,5.633451394260192e-08,4.856361101701623e-06,0.0003374639782123268,0.0009641827948923624,17.712502,0.0002410456987230906
990,1.9951833962750243e-08,990,0.0044734743423759,2000,4.1702154618405984e-08,3.5068094348389423e-06,0.0002437860530335456,0.0006965315800958446,14.5625,0.00017413289502396116
991,1.5420559051904092e-08,991,0.00329001666978,2000,3.3688792200337054e-08,2.8053079859091667e-06,0.00019511187565512955,0.0005574625018717988,15.4625,0.0001393656254679497
992,1.1081040085514361e-08,992,0.0022673876956105,2000,2.5516598611829977e-08,2.1258615561237093e-06,0.00014794110029470176,0.0004226888579848622,16.8875,0.00010567221449621555
993,7.899370046970944e-09,993,0.0015762151451781,2000,1.9330633094227775e-08,1.624939386601909e-06,0.00011314381117699668,0.0003232680319342762,16.8875,8.081700798356906e-05
994,5.720092399741361e-09,994,0.0011303412029519,2000,1.4994730790363064e-08,1.2802686342183731e-06,8.919130777940154e-05,0.0002548323079411473,16.8125,6.370807698528682e-05
995,4.202458381286078e-09,995,0.0008329209522344172,2000,1.1882147710196024e-08,1.0367550657974789e-06,7.226336310850456e-05,0.00020646675173858448,16.8875,5.161668793464612e-05
996,3.1080114037962403e-09,996,0.0006208775448612869,2000,9.500659814420942e-09,8.563177402720612e-07,5.9719975979533046e-05,0.00017062850279866585,17.9375,4.2657125699666464e-05
997,2.302256607578101e-09,997,0.0004720801371149719,2000,7.661937750924608e-09,7.163288842093607e-07,4.998080839868635e-05,0.00014280230971053243,17.1875,3.570057742763311e-05
998,2.004202359628948e-09,998,0.0005105524905957282,2000,7.491146369886792e-09,6.66819062189461e-07,4.655515658669174e-05,0.00013301473310483355,15.0875,3.325368327620839e-05
999,2.6581328249619673e-09,999,0.0008043442503549159,2000,1.0783409720716008e-08,8.933619142226235e-07,6.239900540094823e-05,0.0001782828725741378,13.737499,4.457071814353445e-05
1000,3.2764271296059633e-09,1000,0.0009934162953868508,2000,1.3912534235771544e-08,1.129424504142662e-06,7.891066343290731e-05,0.0002254590383797352,13.2875,5.63647595949338e-05
1001,2.888922656651971e-09,1001,0.0008531396160833538,2000,1.2900620127709317e-08,1.0437290711706737e-06,7.29473031242378e-05,0.0002084208660692509,13.8125,5.210521651731272e-05
1002,2.327626091869206e-09,1002,0.0006711773457936943,2000,1.0993992383134811e-08,8.943389957494219e-07,6.253347964957356e-05,0.00017866708471306735,15.612499,4.466677117826684e-05
1003,1.9472476964210728e-09,1003,0.0005939799593761563,2000,9.878854179135033e-09,7.896018132669269e-07,5.523547224584036e-05,0.00015781563498811534,14.7875,3.9453908747028836e-05
1004,1.778723279777239e-09,1004,0.0005397394415922463,2000,9.595533256856472e-09,7.713116474405979e-07,5.3971001761965454e-05,0.00015420286217704415,13.737499,3.855071554426104e-05
1005,1.4522854030474264e-09,1005,0.000436812115367502,2000,8.34306312924582e-09,6.804817189731693e-07,4.763519245898351e-05,0.00013610054988281005,15.8375,3.402513747070251e-05
1006,1.167888452613397e-09,1006,0.0003516165597829968,2000,7.160584569732009e-09,5.970192091808713e-07,4.180923860985786e-05,0.00011945496745673674,15.9125,2.9863741864184184e-05
1007,9.792306965294983e-10,1007,0.00032832150463946164,2000,6.608670055641141e-09,5.405845513450913e-07,3.7865200283704326e-05,0.00010818628652486952,9.3875,2.704657163121738e-05
1008,9.354902408276187e-10,1008,0.0003286925202701241,2000,6.921120121461399e-09,5.577171577897388e-07,3.906879646820016e-05,0.00011162513276628618,9.0125,2.7906283191571545e-05
1009,8.341524693200596e-10,1009,0.0003056652494706213,2000,6.805429553224941e-09,5.35273670720926e-07,3.749791358131915e-05,0.00010713689594662616,4.9625,2.678422398665654e-05
1010,7.460690953919881e-10,1010,0.00028209571610204875,2000,6.700334509446293e-09,5.131718694428855e-07,3.595224188757129e-05,0.00010272069110734655,6.9875,2.568017277683664e-05
1011,6.623925297155607e-10,1011,0.00025332896620966494,2000,6.503238392241428e-09,4.88422529087984e-07,3.422483132453635e-05,9.778523235581815e-05,11.637501,2.4446308088954538e-05
1012,5.770544042604796e-10,1012,0.00022322731092572207,2000,6.158054954852332e-09,4.562794231333101e-07,3.197843398083933e-05,9.136695423096952e-05,11.7875,2.284173855774238e-05
1013,5.03779351568312e-10,1013,0.00019594095647335047,2000,5.809676739687575e-09,4.281015719698189e-07,3.001066215801984e-05,8.574474902291384e-05,13.362499,2.143618725572846e-05
1014,4.367398664939514e-10,1014,0.00017024124099407345,2000,5.412055692488593e-09,4.004087941211765e-07,2.807717100949958e-05,8.022048859857023e-05,14.637501,2.0055122149642557e-05
1015,3.883507404545128e-10,1015,0.0002003339177463204,2000,5.362188026936111e-09,3.7663349417016434e-07,2.642512663442176e-05,7.55003618126336e-05,13.6625,1.88750904531584e-05
1016,4.5791784253346174e-10,1016,0.0002403569087618962,2000,6.749933056937607e-09,4.7056974494807946e-07,3.301489778095856e-05,9.432827937416732e-05,10.3625,2.358206984354183e-05
1017,4.1156755781202037e-10,1017,0.00021612708223983643,2000,6.4513021591494635e-09,4.4896853523823676e-07,3.150526754325256e-05,9.001505012357875e-05,11.7875,2.2503762530894687e-05
1018,3.6267716607696333e-10,1018,0.0001889137929538265,2000,6.020182574673072e-09,4.214259377022245e-07,2.958037657663226e-05,8.451536164752075e-05,13.9625,2.112884041188019e-05
1019,3.1618899165586356e-10,1019,0.00016389205120503902,2000,5.5392210818183685e-09,3.928651040041586e-07,2.7583217161009088e-05,7.88091918885974e-05,14.3375,1.970229797214935e-05
1020,2.7650298717318833e-10,1020,0.00014648224168922752,2000,5.131770564048565e-09,3.672256525533157e-07,2.578633211669512e-05,7.367523461912892e-05,9.7625,1.841880865478223e-05
1021,2.4921784080866866e-10,1021,0.00013464083895087242,2000,4.907685369204273e-09,3.534347570166574e-07,2.4820603357511573e-05,7.091600959289021e-05,9.4625,1.7729002398222553e-05
1022,2.2479634820271602e-10,1022,0.00012216763570904732,2000,4.6867407732520405e-09,3.41174086315732e-07,2.3964110368979163e-05,6.84688867685119e-05,12.8375,1.7117221692127975e-05
1023,1.999043847122905e-10,1023,0.0001086899937945418,2000,4.3977816943652215e-09,3.260874166244321e-07,2.2910089683136903e-05,6.545739909467687e-05,14.637501,1.6364349773669217e-05
1024,1.7615724157149515e-10,1024,9.667984704719856e-05,2000,4.0826932945492445e-09,3.098734282502847e-07,2.177562055294402e-05,6.22160587226972e-05,13.887501,1.55540146806743e-05
1025,1.560154505586553e-10,1025,8.701167826075107e-05,2000,3.808267479143978e-09,2.966586123420712e-07,2.085090454784222e-05,5.957401299383492e-05,13.2875,1.489350324845873e-05
1026,1.3873013848808569e-10,1026,7.866819214541465e-05,2000,3.5647258478377353e-09,2.860070651422575e-07,2.0106208467041146e-05,5.744630990583185e-05,13.887501,1.4361577476457963e-05
1027,1.337758792629984e-10,1027,0.00015629784320481122,2000,3.8606828844933724e-09,2.746847655998863e-07,1.9324023014632985e-05,5.521149432752282e-05,10.9625,1.3802873581880705e-05
1028,2.445926239325047e-10,1028,0.00028312072390690446,2000,7.37821626017876e-09,5.13146346747817e-07,3.608986662584357e-05,0.00010311390464526735,4.1375,2.5778476161316837e-05
1029,2.2820335898732222e-10,1029,0.00026512800832279027,2000,7.291317771773721e-09,4.938590905112505e-07,3.4734708606265485e-05,9.924202458932996e-05,3.0124998,2.481050614733249e-05
1030,2.1331734989527007e-10,1030,0.0002477351226843893,2000,7.232551890723471e-09,4.773784212375176e-07,3.3577714930288494e-05,9.593632837225285e-05,5.4875,2.3984082093063212e-05
1031,2.0277193812923142e-10,1031,0.0002678629825823009,2000,7.4484880485670155e-09,4.6627121719211573e-07,3.280430246377364e-05,9.372657846792469e-05,8.8625,2.3431644616981172e-05
1032,2.1891730095369155e-10,1032,0.0002798012283165008,2000,8.449053900960735e-09,5.180606308385904e-07,3.64536936103832e-05,0.00010415341031538057,11.5625,2.603835257884514e-05
1033,1.9682441787516322e-10,1033,0.00024323558318428692,2000,7.945859081814888e-09,4.800310762220761e-07,3.378539622644894e-05,9.652970350413983e-05,12.012501,2.4132425876034957e-05
1034,1.7722957823540495e-10,1034,0.0002121631259797141,2000,7.457721551418217e-09,4.462730487375666e-07,3.141641354886815e-05,8.976118156819472e-05,12.0875,2.244029539204868e-05
1035,1.6013286530114354e-10,1035,0.00018561039178166536,2000,7.0006773711384085e-09,4.171672003394633e-07,2.9374217774602585e-05,8.392633649886454e-05,12.612499,2.0981584124716134e-05
1036,1.4468222453434263e-10,1036,0.0001641764974920079,2000,6.565976651273786e-09,3.907733798769186e-07,2.75205875368556e-05,7.863025010530173e-05,11.112499,1.9657562526325432e-05
1037,1.321280168609107e-10,1037,0.0001481193321524188,2000,6.22858165044704e-09,3.7059299984321125e-07,2.610282172099687e-05,7.457949063141964e-05,9.6875,1.864487265785491e-05
1038,1.2173803631831959e-10,1038,0.00013477724860422313,2000,5.9606124480637845e-09,3.550606493263331e-07,2.501222479622811e-05,7.146349941779461e-05,10.1375,1.7865874854448653e-05
1039,1.1215754713855829e-10,1039,0.00012261627125553787,2000,5.701041860817213e-09,3.405726829441847e-07,2.399493496341165e-05,6.855695703831901e-05,10.5125,1.7139239259579752e-05
1040,1.0340271000552903e-10,1040,0.000110992492409423,2000,5.448522966133851e-09,3.2748715739217005e-07,2.3077109290170483e-05,6.593459797191567e-05,12.0875,1.6483649492978918e-05
